"","obsevationID","Gradient","plotID","plotCode","plotElev","GradPlot","subplot","individual","linearDistance","perpendicularDistance","habit","acceptedFamily","acceptedGenus","acceptedSpecies","acceptedAuthor","TaxonFinal","FullTaxonFinal"
"3133",675297,"Savegre",26274,"Tinamu",1060,"SA-3","5","8","10.4","NULL","T","Moraceae","Pseudolmedia","Pseudolmedia mollis","Standl.","pseudolmedia_mollis","Moraceae/Pseudolmedia/Pseudolmedia_mollis"
"3134",675298,"Savegre",26274,"Tinamu",1060,"SA-3","5","9","12","NULL","T","Myristicaceae","Virola","Virola macrocarpa","A.C. Sm.","virola_macrocarpa","Myristicaceae/Virola/Virola_macrocarpa"
"3135",675299,"Savegre",26274,"Tinamu",1060,"SA-3","5","10","13.3","NULL","T","Elaeocarpaceae","Sloanea","Sloanea brenesii","Standl.","sloanea_brenesii","Elaeocarpaceae/Sloanea/Sloanea_brenesii"
"3136",675300,"Savegre",26274,"Tinamu",1060,"SA-3","5","11","15.4","NULL","T","Arecaceae","Socratea","Socratea exorrhiza","(Mart.) H. Wendl.","socratea_exorrhiza","Arecaceae/Socratea/Socratea_exorrhiza"
"3137",675301,"Savegre",26274,"Tinamu",1060,"SA-3","5","12","17.8","NULL","T","Lauraceae","Cinnamomum","NULL","NULL","cinnamomum_sp1","Lauraceae/Cinnamomum/Cinnamomum_sp1"
"3138",675302,"Savegre",26274,"Tinamu",1060,"SA-3","5","13","21","NULL","T","Moraceae","Pseudolmedia","Pseudolmedia mollis","Standl.","pseudolmedia_mollis","Moraceae/Pseudolmedia/Pseudolmedia_mollis"
"3139",675303,"Savegre",26274,"Tinamu",1060,"SA-3","5","14","28","NULL","L","Cucurbitaceae","Psiguria","Psiguria warscewiczii","(Hook. f.) Wunderlin","psiguria_warscewiczii","Cucurbitaceae/Psiguria/Psiguria_warscewiczii"
"3140",675304,"Savegre",26274,"Tinamu",1060,"SA-3","5","15","27.4","NULL","L","Apocynaceae","Odontadenia","Odontadenia puncticulosa","(Rich.) Pulle","odontadenia_puncticulosa","Apocynaceae/Odontadenia/Odontadenia_puncticulosa"
"3141",675305,"Savegre",26274,"Tinamu",1060,"SA-3","5","16","29.7","NULL","L","Combretaceae","Combretum","Combretum decandrum","Jacq.","combretum_decandrum","Combretaceae/Combretum/Combretum_decandrum"
"3142",675306,"Savegre",26274,"Tinamu",1060,"SA-3","5","17","32.7","NULL","T","Burseraceae","Protium","NULL","NULL","protium_sp1","Burseraceae/Protium/Protium_sp1"
"3143",675307,"Savegre",26274,"Tinamu",1060,"SA-3","5","18","34.9","NULL","L","Rubiaceae","Schizocalyx","Schizocalyx veraguensis","(Dwyer) Kainul. & B. Bremer","schizocalyx_veraguensis","Rubiaceae/Schizocalyx/Schizocalyx_veraguensis"
"3144",675308,"Savegre",26274,"Tinamu",1060,"SA-3","5","19","32.5","NULL","T","Apocynaceae","Odontadenia","Odontadenia puncticulosa","(Rich.) Pulle","odontadenia_puncticulosa","Apocynaceae/Odontadenia/Odontadenia_puncticulosa"
"3145",675309,"Savegre",26274,"Tinamu",1060,"SA-3","5","20","37.1","NULL","T","Vochysiaceae","Vochysia","Vochysia allenii","Standl. & L.O. Williams","vochysia_allenii","Vochysiaceae/Vochysia/Vochysia_allenii"
"3146",675310,"Savegre",26274,"Tinamu",1060,"SA-3","5","21","40","NULL","T","Euphorbiaceae","Croton","Croton megistocarpus","J. A. Gonzalez & Poveda","croton_megistocarpus","Euphorbiaceae/Croton/Croton_megistocarpus"
"3147",675311,"Savegre",26274,"Tinamu",1060,"SA-3","5","22","46.4","NULL","T","Salicaceae","Casearia","Casearia arborea","(Rich.) Urb.","casearia_arborea","Salicaceae/Casearia/Casearia_arborea"
"3148",675312,"Savegre",26274,"Tinamu",1060,"SA-3","5","23","48.1","NULL","T","Lauraceae","Ocotea","Ocotea meziana","C.K. Allen","ocotea_meziana","Lauraceae/Ocotea/Ocotea_meziana"
"3149",675313,"Savegre",26274,"Tinamu",1060,"SA-3","6","1","0.8","NULL","T","Moraceae","Brosimum","Brosimum guianense","(Aubl.) Huber","brosimum_guianense","Moraceae/Brosimum/Brosimum_guianense"
"3150",675314,"Savegre",26274,"Tinamu",1060,"SA-3","6","2","1.5","NULL","T","Arecaceae","Socratea","Socratea exorrhiza","(Mart.) H. Wendl.","socratea_exorrhiza","Arecaceae/Socratea/Socratea_exorrhiza"
"3151",675315,"Savegre",26274,"Tinamu",1060,"SA-3","6","3","5.8","NULL","T","Lauraceae","Ocotea","Ocotea meziana","C.K. Allen","ocotea_meziana","Lauraceae/Ocotea/Ocotea_meziana"
"3152",675316,"Savegre",26274,"Tinamu",1060,"SA-3","6","4","6","NULL","T","Phyllanthaceae","Richeria","Richeria dressleri","G.L. Webster","richeria_dressleri","Phyllanthaceae/Richeria/Richeria_dressleri"
"3153",675317,"Savegre",26274,"Tinamu",1060,"SA-3","6","5","6","NULL","T","Arecaceae","Socratea","Socratea exorrhiza","(Mart.) H. Wendl.","socratea_exorrhiza","Arecaceae/Socratea/Socratea_exorrhiza"
"3154",675318,"Savegre",26274,"Tinamu",1060,"SA-3","6","6","6.3","NULL","T","Arecaceae","Synechanthus","Synechanthus warscewiczianus","H. Wendl.","synechanthus_warscewiczianus","Arecaceae/Synechanthus/Synechanthus_warscewiczianus"
"3155",675319,"Savegre",26274,"Tinamu",1060,"SA-3","6","7","6.1","NULL","T","Myristicaceae","Compsoneura","Compsoneura excelsa","A.C. Sm.","compsoneura_excelsa","Myristicaceae/Compsoneura/Compsoneura_excelsa"
"3156",675320,"Savegre",26274,"Tinamu",1060,"SA-3","6","8","6.1","NULL","H","Cyclanthaceae","Asplundia","Asplundia longitepala","Harling","asplundia_longitepala","Cyclanthaceae/Asplundia/Asplundia_longitepala"
"3157",675321,"Savegre",26274,"Tinamu",1060,"SA-3","6","9","6.9","NULL","T","Phyllanthaceae","Richeria","Richeria dressleri","G.L. Webster","richeria_dressleri","Phyllanthaceae/Richeria/Richeria_dressleri"
"3158",675322,"Savegre",26274,"Tinamu",1060,"SA-3","6","10","7.1","NULL","T","Clusiaceae","Chrysochlamys","Chrysochlamys skutchii","Hammel","chrysochlamys_skutchii","Clusiaceae/Chrysochlamys/Chrysochlamys_skutchii"
"3159",675323,"Savegre",26274,"Tinamu",1060,"SA-3","6","11","15","NULL","T","Rubiaceae","Coussarea","Coussarea loftonii","(Dwyer & M.V. Hayden) Dwyer","coussarea_loftonii","Rubiaceae/Coussarea/Coussarea_loftonii"
"3160",675324,"Savegre",26274,"Tinamu",1060,"SA-3","6","12","14.1","NULL","T","Apocynaceae","Lacmellea","Lacmellea zamorae","J.F. Morales","lacmellea_zamorae","Apocynaceae/Lacmellea/Lacmellea_zamorae"
"3161",675325,"Savegre",26274,"Tinamu",1060,"SA-3","6","13","14.1","NULL","T","Myrtaceae","Myrcia","NULL","NULL","myrcia_sp1","Myrtaceae/Myrcia/Myrcia_sp1"
"3162",675326,"Savegre",26274,"Tinamu",1060,"SA-3","6","14","14.1","NULL","T","Pentaphylacaceae","Cleyera","Cleyera theoides","(Sw.) Choisy","cleyera_theoides","Pentaphylacaceae/Cleyera/Cleyera_theoides"
"3163",675327,"Savegre",26274,"Tinamu",1060,"SA-3","6","15","14.5","NULL","T","Moraceae","Pseudolmedia","Pseudolmedia glabrata","(Liebm.) C.C. Berg","pseudolmedia_glabrata","Moraceae/Pseudolmedia/Pseudolmedia_glabrata"
"3164",675328,"Savegre",26274,"Tinamu",1060,"SA-3","6","16","16","NULL","T","Rubiaceae","Schizocalyx","Schizocalyx veraguensis","(Dwyer) Kainul. & B. Bremer","schizocalyx_veraguensis","Rubiaceae/Schizocalyx/Schizocalyx_veraguensis"
"3165",675329,"Savegre",26274,"Tinamu",1060,"SA-3","6","17","18","NULL","H","Clusiaceae","Clusia","Clusia palmana","Standl.","clusia_palmana","Clusiaceae/Clusia/Clusia_palmana"
"3166",675330,"Savegre",26274,"Tinamu",1060,"SA-3","6","18","20.8","NULL","T","Melastomataceae","Henriettea","Henriettea tuberculosa","(Donn. Sm.) L.O. Williams","henriettea_tuberculosa","Melastomataceae/Henriettea/Henriettea_tuberculosa"
"3167",675331,"Savegre",26274,"Tinamu",1060,"SA-3","6","19","23","NULL","T","Burseraceae","Protium","NULL","NULL","protium_sp1","Burseraceae/Protium/Protium_sp1"
"3168",675332,"Savegre",26274,"Tinamu",1060,"SA-3","6","20","23.4","NULL","T","Cyatheaceae","Cyathea","NULL","NULL","cyathea_sp1","Cyatheaceae/Cyathea/Cyathea_sp1"
"3169",675333,"Savegre",26274,"Tinamu",1060,"SA-3","6","21","26.2","NULL","T","Cyatheaceae","Cyathea","NULL","NULL","cyathea_sp1","Cyatheaceae/Cyathea/Cyathea_sp1"
"3170",675334,"Savegre",26274,"Tinamu",1060,"SA-3","6","22","28.4","NULL","T","Meliaceae","Guarea","NULL","NULL","guarea_sp1","Meliaceae/Guarea/Guarea_sp1"
"3171",675335,"Savegre",26274,"Tinamu",1060,"SA-3","6","23","29.1","NULL","T","Melastomataceae","Henriettea","Henriettea tuberculosa","(Donn. Sm.) L.O. Williams","henriettea_tuberculosa","Melastomataceae/Henriettea/Henriettea_tuberculosa"
"3172",675336,"Savegre",26274,"Tinamu",1060,"SA-3","6","24","29.2","NULL","T","Arecaceae","Asterogyne","Asterogyne martiana","(H. Wendl.) H. Wendl. ex Drude","asterogyne_martiana","Arecaceae/Asterogyne/Asterogyne_martiana"
"3173",675337,"Savegre",26274,"Tinamu",1060,"SA-3","6","25","31.8","NULL","T","Apocynaceae","Stemmadenia","Stemmadenia alfaroi","(Donn. Sm.) Woodson","stemmadenia_alfaroi","Apocynaceae/Stemmadenia/Stemmadenia_alfaroi"
"3174",675338,"Savegre",26274,"Tinamu",1060,"SA-3","6","26","35.1","NULL","T","Arecaceae","Socratea","Socratea exorrhiza","(Mart.) H. Wendl.","socratea_exorrhiza","Arecaceae/Socratea/Socratea_exorrhiza"
"3175",675339,"Savegre",26274,"Tinamu",1060,"SA-3","6","27","3.6","NULL","T","Cyatheaceae","Sphaeropteris","NULL","NULL","sphaeropteris_sp1","Cyatheaceae/Sphaeropteris/Sphaeropteris_sp1"
"3176",675340,"Savegre",26274,"Tinamu",1060,"SA-3","6","28","38.5","NULL","T","Annonaceae","Cymbopetalum","Cymbopetalum costaricense","(Donn. Sm.) Saff.","cymbopetalum_costaricense","Annonaceae/Cymbopetalum/Cymbopetalum_costaricense"
"3177",675341,"Savegre",26274,"Tinamu",1060,"SA-3","6","29","39.2","NULL","T","Sabiaceae","Meliosma","Meliosma grandiflora","C.V. Morton ex A.H. Gentry","meliosma_grandiflora","Sabiaceae/Meliosma/Meliosma_grandiflora"
"3178",675342,"Savegre",26274,"Tinamu",1060,"SA-3","6","30","38.9","NULL","T","Cyatheaceae","Cyathea","NULL","NULL","cyathea_sp1","Cyatheaceae/Cyathea/Cyathea_sp1"
"3179",675343,"Savegre",26274,"Tinamu",1060,"SA-3","6","31","41.5","NULL","T","Meliaceae","Guarea","NULL","NULL","guarea_sp2","Meliaceae/Guarea/Guarea_sp2"
"3180",675344,"Savegre",26274,"Tinamu",1060,"SA-3","6","32","43.8","NULL","T","Apocynaceae","Stemmadenia","Stemmadenia alfaroi","(Donn. Sm.) Woodson","stemmadenia_alfaroi","Apocynaceae/Stemmadenia/Stemmadenia_alfaroi"
"3181",675345,"Savegre",26274,"Tinamu",1060,"SA-3","6","33","46.2","NULL","T","Chloranthaceae","Hedyosmum","Hedyosmum goudotianum","Solms","hedyosmum_goudotianum","Chloranthaceae/Hedyosmum/Hedyosmum_goudotianum"
"3182",675346,"Savegre",26274,"Tinamu",1060,"SA-3","6","34","47","NULL","T","Cyatheaceae","Cyathea","NULL","NULL","cyathea_sp1","Cyatheaceae/Cyathea/Cyathea_sp1"
"3183",675347,"Savegre",26274,"Tinamu",1060,"SA-3","6","35","49.7","NULL","T","Euphorbiaceae","Croton","Croton megistocarpus","J. A. Gonzalez & Poveda","croton_megistocarpus","Euphorbiaceae/Croton/Croton_megistocarpus"
"3184",675348,"Savegre",26274,"Tinamu",1060,"SA-3","7","1","0.5","NULL","L","Apocynaceae","Odontadenia","Odontadenia puncticulosa","(Rich.) Pulle","odontadenia_puncticulosa","Apocynaceae/Odontadenia/Odontadenia_puncticulosa"
"3185",675349,"Savegre",26274,"Tinamu",1060,"SA-3","7","2","2.4","NULL","T","Lauraceae","Ocotea","Ocotea praetermissa","van der Werff","ocotea_praetermissa","Lauraceae/Ocotea/Ocotea_praetermissa"
"3186",675350,"Savegre",26274,"Tinamu",1060,"SA-3","7","3","4.1","NULL","T","Rubiaceae","Coussarea","Coussarea loftonii","(Dwyer & M.V. Hayden) Dwyer","coussarea_loftonii","Rubiaceae/Coussarea/Coussarea_loftonii"
"3187",675351,"Savegre",26274,"Tinamu",1060,"SA-3","7","4","5.1","NULL","T","Elaeocarpaceae","Sloanea","Sloanea brenesii","Standl.","sloanea_brenesii","Elaeocarpaceae/Sloanea/Sloanea_brenesii"
"3188",675352,"Savegre",26274,"Tinamu",1060,"SA-3","7","5","5.9","NULL","T","Rubiaceae","Posoqueria","Posoqueria coriacea","M. Martens & Galeotti","posoqueria_coriacea","Rubiaceae/Posoqueria/Posoqueria_coriacea"
"3189",675353,"Savegre",26274,"Tinamu",1060,"SA-3","7","6","6","NULL","T","Clusiaceae","Tovomita","Tovomita weddelliana","Planch. & Triana","tovomita_weddelliana","Clusiaceae/Tovomita/Tovomita_weddelliana"
"3190",675354,"Savegre",26274,"Tinamu",1060,"SA-3","7","7","6.4","NULL","T","Phyllanthaceae","Richeria","Richeria dressleri","G.L. Webster","richeria_dressleri","Phyllanthaceae/Richeria/Richeria_dressleri"
"3191",675355,"Savegre",26274,"Tinamu",1060,"SA-3","7","8","9","NULL","T","Fabaceae","Inga","Inga latipes","Pittier","inga_latipes","Fabaceae/Inga/Inga_latipes"
"3192",675356,"Savegre",26274,"Tinamu",1060,"SA-3","7","9","10.2","NULL","T","Myristicaceae","Otoba","Otoba novogranatensis","Moldenke","otoba_novogranatensis","Myristicaceae/Otoba/Otoba_novogranatensis"
"3193",675357,"Savegre",26274,"Tinamu",1060,"SA-3","7","10","11.6","NULL","T","Melastomataceae","Henriettea","Henriettea tuberculosa","(Donn. Sm.) L.O. Williams","henriettea_tuberculosa","Melastomataceae/Henriettea/Henriettea_tuberculosa"
"3194",675358,"Savegre",26274,"Tinamu",1060,"SA-3","7","11","18.3","NULL","T","Stemonuraceae","Discophora","Discophora guianensis","Miers","discophora_guianensis","Stemonuraceae/Discophora/Discophora_guianensis"
"3195",675359,"Savegre",26274,"Tinamu",1060,"SA-3","7","12","21.5","NULL","T","Arecaceae","Asterogyne","Asterogyne martiana","(H. Wendl.) H. Wendl. ex Drude","asterogyne_martiana","Arecaceae/Asterogyne/Asterogyne_martiana"
"3196",675360,"Savegre",26274,"Tinamu",1060,"SA-3","7","13","22.3","NULL","T","Rubiaceae","Coussarea","Coussarea loftonii","(Dwyer & M.V. Hayden) Dwyer","coussarea_loftonii","Rubiaceae/Coussarea/Coussarea_loftonii"
"3197",675361,"Savegre",26274,"Tinamu",1060,"SA-3","7","14","24.8","NULL","T","Sapotaceae","Chrysophyllum","NULL","NULL","chrysophyllum_sp1","Sapotaceae/Chrysophyllum/Chrysophyllum_sp1"
"3198",675362,"Savegre",26274,"Tinamu",1060,"SA-3","7","15","26","NULL","T","Rubiaceae","Coussarea","Coussarea caroliana","Standl.","coussarea_caroliana","Rubiaceae/Coussarea/Coussarea_caroliana"
"3199",675363,"Savegre",26274,"Tinamu",1060,"SA-3","7","16","29","NULL","T","Fabaceae","Inga","Inga venusta","Standl.","inga_venusta","Fabaceae/Inga/Inga_venusta"
"3200",675364,"Savegre",26274,"Tinamu",1060,"SA-3","7","17","34.5","NULL","T","Moraceae","Brosimum","Brosimum guianense","(Aubl.) Huber","brosimum_guianense","Moraceae/Brosimum/Brosimum_guianense"
"3201",675365,"Savegre",26274,"Tinamu",1060,"SA-3","7","18","37.1","NULL","T","Vochysiaceae","Vochysia","Vochysia allenii","Standl. & L.O. Williams","vochysia_allenii","Vochysiaceae/Vochysia/Vochysia_allenii"
"3202",675366,"Savegre",26274,"Tinamu",1060,"SA-3","7","19","41.3","NULL","T","Boraginaceae","Cordia","Cordia croatii","J.S. Mill.","cordia_croatii","Boraginaceae/Cordia/Cordia_croatii"
"3203",675367,"Savegre",26274,"Tinamu",1060,"SA-3","7","20","41.5","NULL","T","Rubiaceae","Schizocalyx","Schizocalyx veraguensis","(Dwyer) Kainul. & B. Bremer","schizocalyx_veraguensis","Rubiaceae/Schizocalyx/Schizocalyx_veraguensis"
"3204",675368,"Savegre",26274,"Tinamu",1060,"SA-3","7","21","45.5","NULL","T","Arecaceae","Synechanthus","Synechanthus warscewiczianus","H. Wendl.","synechanthus_warscewiczianus","Arecaceae/Synechanthus/Synechanthus_warscewiczianus"
"3205",675369,"Savegre",26274,"Tinamu",1060,"SA-3","7","22","46.5","NULL","T","Fabaceae","Inga","Inga thibaudiana","DC.","inga_thibaudiana","Fabaceae/Inga/Inga_thibaudiana"
"3206",675370,"Savegre",26274,"Tinamu",1060,"SA-3","7","23","49.8","NULL","T","Arecaceae","Socratea","Socratea exorrhiza","(Mart.) H. Wendl.","socratea_exorrhiza","Arecaceae/Socratea/Socratea_exorrhiza"
"3207",675371,"Savegre",26274,"Tinamu",1060,"SA-3","8","1","1.1","NULL","T","Araliaceae","Dendropanax","Dendropanax sessiliflorus","(Standl. & A.C. Sm.) A.C. Sm.","dendropanax_sessiliflorus","Araliaceae/Dendropanax/Dendropanax_sessiliflorus"
"3208",675372,"Savegre",26274,"Tinamu",1060,"SA-3","8","2","2.3","NULL","T","Rubiaceae","Schizocalyx","Schizocalyx veraguensis","(Dwyer) Kainul. & B. Bremer","schizocalyx_veraguensis","Rubiaceae/Schizocalyx/Schizocalyx_veraguensis"
"3209",675373,"Savegre",26274,"Tinamu",1060,"SA-3","8","3","3.6","NULL","T","Rubiaceae","Coussarea","Coussarea caroliana","Standl.","coussarea_caroliana","Rubiaceae/Coussarea/Coussarea_caroliana"
"3210",675374,"Savegre",26274,"Tinamu",1060,"SA-3","8","4","5.1","NULL","T","Rubiaceae","Coussarea","Coussarea loftonii","(Dwyer & M.V. Hayden) Dwyer","coussarea_loftonii","Rubiaceae/Coussarea/Coussarea_loftonii"
"3211",675375,"Savegre",26274,"Tinamu",1060,"SA-3","8","5","5.3","NULL","L","Fabaceae","Bauhinia","Bauhinia guianensis","Aubl.","bauhinia_guianensis","Fabaceae/Bauhinia/Bauhinia_guianensis"
"3212",675376,"Savegre",26274,"Tinamu",1060,"SA-3","8","6","5.6","NULL","H","Araceae","Philodendron","NULL","NULL","philodendron","Araceae/Philodendron/Philodendron"
"3213",675377,"Savegre",26274,"Tinamu",1060,"SA-3","8","7","6.2","NULL","T","Rutaceae","Raputia","Raputia heptaphylla","Pittier","raputia_heptaphylla","Rutaceae/Raputia/Raputia_heptaphylla"
"3214",675378,"Savegre",26274,"Tinamu",1060,"SA-3","8","8","8.2","NULL","T","Arecaceae","Socratea","Socratea exorrhiza","(Mart.) H. Wendl.","socratea_exorrhiza","Arecaceae/Socratea/Socratea_exorrhiza"
"3215",675379,"Savegre",26274,"Tinamu",1060,"SA-3","8","10","9.6","NULL","T","Myrtaceae","Myrcia","NULL","NULL","myrcia_sp1","Myrtaceae/Myrcia/Myrcia_sp1"
"3216",675380,"Savegre",26274,"Tinamu",1060,"SA-3","8","11","10.2","NULL","L","Dilleniaceae","Doliocarpus","Doliocarpus multiflorus","Standl.","doliocarpus_multiflorus","Dilleniaceae/Doliocarpus/Doliocarpus_multiflorus"
"3217",675381,"Savegre",26274,"Tinamu",1060,"SA-3","8","12","10.4","NULL","L","Fabaceae","Entada","Entada gigas","(L.) Fawc. & Rendle","entada_gigas","Fabaceae/Entada/Entada_gigas"
"3218",675382,"Savegre",26274,"Tinamu",1060,"SA-3","8","13","13.3","NULL","T","Rubiaceae","Coussarea","Coussarea caroliana","Standl.","coussarea_caroliana","Rubiaceae/Coussarea/Coussarea_caroliana"
"3219",675383,"Savegre",26274,"Tinamu",1060,"SA-3","8","14","16.6","NULL","T","Salicaceae","Casearia","Casearia arborea","(Rich.) Urb.","casearia_arborea","Salicaceae/Casearia/Casearia_arborea"
"3220",675384,"Savegre",26274,"Tinamu",1060,"SA-3","8","15","18","NULL","T","Rubiaceae","Coussarea","Coussarea loftonii","(Dwyer & M.V. Hayden) Dwyer","coussarea_loftonii","Rubiaceae/Coussarea/Coussarea_loftonii"
"3221",675385,"Savegre",26274,"Tinamu",1060,"SA-3","8","16","18.7","NULL","T","Stemonuraceae","Discophora","Discophora guianensis","Miers","discophora_guianensis","Stemonuraceae/Discophora/Discophora_guianensis"
"3222",675386,"Savegre",26274,"Tinamu",1060,"SA-3","8","17","24","NULL","T","Rutaceae","Raputia","Raputia heptaphylla","Pittier","raputia_heptaphylla","Rutaceae/Raputia/Raputia_heptaphylla"
"3223",675387,"Savegre",26274,"Tinamu",1060,"SA-3","8","18","24.5","NULL","T","Moraceae","Brosimum","Brosimum guianense","(Aubl.) Huber","brosimum_guianense","Moraceae/Brosimum/Brosimum_guianense"
"3224",675388,"Savegre",26274,"Tinamu",1060,"SA-3","8","19","25.1","NULL","T","Araliaceae","Dendropanax","Dendropanax sessiliflorus","(Standl. & A.C. Sm.) A.C. Sm.","dendropanax_sessiliflorus","Araliaceae/Dendropanax/Dendropanax_sessiliflorus"
"3225",675389,"Savegre",26274,"Tinamu",1060,"SA-3","8","20","26.8","NULL","T","Melastomataceae","MelastomataceaeIndet.","NULL","NULL","melastomataceaeindet_sp2","Melastomataceae/MelastomataceaeIndet/MelastomataceaeIndet_sp2"
"3226",675390,"Savegre",26274,"Tinamu",1060,"SA-3","8","21","26.9","NULL","T","Burseraceae","Protium","NULL","NULL","protium_sp1","Burseraceae/Protium/Protium_sp1"
"3227",675391,"Savegre",26274,"Tinamu",1060,"SA-3","8","22","28.1","NULL","T","Moraceae","Perebea","NULL","NULL","perebea_sp1","Moraceae/Perebea/Perebea_sp1"
"3228",675392,"Savegre",26274,"Tinamu",1060,"SA-3","8","23","29.2","NULL","T","Violaceae","Gloeospermum","Gloeospermum diversipetalum","L.O. Williams","gloeospermum_diversipetalum","Violaceae/Gloeospermum/Gloeospermum_diversipetalum"
"3229",675393,"Savegre",26274,"Tinamu",1060,"SA-3","8","24","30","NULL","H","Clusiaceae","Clusia","Clusia palmana","Standl.","clusia_palmana","Clusiaceae/Clusia/Clusia_palmana"
"3230",675394,"Savegre",26274,"Tinamu",1060,"SA-3","8","25","27.8","NULL","T","Arecaceae","Asterogyne","Asterogyne martiana","(H. Wendl.) H. Wendl. ex Drude","asterogyne_martiana","Arecaceae/Asterogyne/Asterogyne_martiana"
"3231",675395,"Savegre",26274,"Tinamu",1060,"SA-3","8","26","30.1","NULL","H","Clusiaceae","Garcinia","Garcinia intermedia","(Pittier) Hammel","garcinia_intermedia","Clusiaceae/Garcinia/Garcinia_intermedia"
"3232",675396,"Savegre",26274,"Tinamu",1060,"SA-3","8","27","30.2","NULL","L","Sapindaceae","Paullinia","Paullinia imberbis","Radlk.","paullinia_imberbis","Sapindaceae/Paullinia/Paullinia_imberbis"
"3233",675397,"Savegre",26274,"Tinamu",1060,"SA-3","8","28","32","NULL","T","Phyllanthaceae","Hieronyma","Hieronyma oblonga","(Tul.) Mð_ll. Arg.","hieronyma_oblonga","Phyllanthaceae/Hieronyma/Hieronyma_oblonga"
"3234",675398,"Savegre",26274,"Tinamu",1060,"SA-3","8","29","32.5","NULL","L","Piperaceae","Sarcorhachis","Sarcorhachis naranjoana","(C. DC.) Trel.","sarcorhachis_naranjoana","Piperaceae/Sarcorhachis/Sarcorhachis_naranjoana"
"3235",675399,"Savegre",26274,"Tinamu",1060,"SA-3","8","30","35.8","NULL","T","Cyatheaceae","Cyathea","NULL","NULL","cyathea_sp1","Cyatheaceae/Cyathea/Cyathea_sp1"
"3236",675400,"Savegre",26274,"Tinamu",1060,"SA-3","8","31","36.6","NULL","T","Cyatheaceae","Cyathea","NULL","NULL","cyathea_sp1","Cyatheaceae/Cyathea/Cyathea_sp1"
"3237",675401,"Savegre",26274,"Tinamu",1060,"SA-3","8","32","37.5","NULL","T","Lamiaceae","Aegiphila","NULL","NULL","aegiphila_sp1","Lamiaceae/Aegiphila/Aegiphila_sp1"
"3238",675402,"Savegre",26274,"Tinamu",1060,"SA-3","8","33","37.6","NULL","T","Melastomataceae","MelastomataceaeIndet.","NULL","NULL","melastomataceaeindet_sp2","Melastomataceae/MelastomataceaeIndet/MelastomataceaeIndet_sp2"
"3239",675403,"Savegre",26274,"Tinamu",1060,"SA-3","8","34","38.2","NULL","L","Acanthaceae","Mendoncia","Mendoncia brenesii","Standl.","mendoncia_brenesii","Acanthaceae/Mendoncia/Mendoncia_brenesii"
